INFO 2024-05-22 11:30:54,656 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/__init__.py first seen with mtime 1716375400.3056564
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/workspace/sugang_gpt/clipbuddy/clipbuddy/__init__.py first seen with mtime 1716375622.2054727
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_random.cpython-39-darwin.so first seen with mtime 1715025318.843033
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/collections/__init__.py first seen with mtime 1715025260.02198
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_sha512.cpython-39-darwin.so first seen with mtime 1715025305.230264
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/cache/utils.py first seen with mtime 1716375400.2711718
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/http/response.py first seen with mtime 1716375400.3267674
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/related.py first seen with mtime 1716375400.3066046
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/utils.py first seen with mtime 1716375399.7582088
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/aggregates.py first seen with mtime 1716375400.3021355
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/cache/backends/base.py first seen with mtime 1716375400.2715614
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1716375400.307025
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/exceptions.py first seen with mtime 1716375400.2699447
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/generic/list.py first seen with mtime 1716375400.3472834
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/helpers.py first seen with mtime 1716375399.7567682
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/json/scanner.py first seen with mtime 1715025263.902609
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/quoprimime.py first seen with mtime 1715025262.246647
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/conf/locale/__init__.py first seen with mtime 1716375399.6811063
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/stat.py first seen with mtime 1715025240.874233
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/manager.py first seen with mtime 1716375400.304011
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1716375400.2747195
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1716375400.2677662
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/commands/runserver.py first seen with mtime 1716375400.285429
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/tz.py first seen with mtime 1716375400.3331997
DEBUG 2024-05-22 11:33:21,784 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/topological_sort.py first seen with mtime 1716375400.3426995
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/errors.py first seen with mtime 1715025262.11534
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/__init__.py first seen with mtime 1716375400.2987266
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/wsgiref/handlers.py first seen with mtime 1715025265.917133
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/header.py first seen with mtime 1715025262.147157
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/commands/__init__.py first seen with mtime 1716375400.2829149
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/utils.py first seen with mtime 1715025262.257184
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/ipv6.py first seen with mtime 1716375400.3405335
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1716375400.2745242
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/_sysconfigdata__darwin_darwin.py first seen with mtime 1716198014.332853
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/__init__.py first seen with mtime 1716375400.2817807
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_blake2.cpython-39-darwin.so first seen with mtime 1715025307.83144
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/hashable.py first seen with mtime 1716375400.3399224
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/asgiref/local.py first seen with mtime 1716375399.635287
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/protocols.py first seen with mtime 1715025259.051775
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/operations/special.py first seen with mtime 1716375400.3018568
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/l10n.py first seen with mtime 1716375400.3329067
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/servers/basehttp.py first seen with mtime 1716375400.2887924
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1716375400.3089108
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/encodings/latin_1.py first seen with mtime 1715025261.376651
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/http/cookie.py first seen with mtime 1716375400.3258686
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/actions.py first seen with mtime 1716375399.7554235
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/urllib/parse.py first seen with mtime 1715025266.002134
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/handlers/base.py first seen with mtime 1716375400.279498
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/string.py first seen with mtime 1715025240.893475
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/dateformat.py first seen with mtime 1716375400.3381534
DEBUG 2024-05-22 11:33:21,785 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_queue.cpython-39-darwin.so first seen with mtime 1715025319.133884
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1716375400.278367
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/exceptions.py first seen with mtime 1716375400.2991796
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/heapq.py first seen with mtime 1715025240.323766
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/i18n.py first seen with mtime 1716375400.3327801
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/base.py first seen with mtime 1716375400.3287473
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/abc.py first seen with mtime 1715025239.902362
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/ipaddress.py first seen with mtime 1715025240.379453
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loaders/cached.py first seen with mtime 1716375400.332039
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/module_loading.py first seen with mtime 1716375400.3412945
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/weakref.py first seen with mtime 1715025241.117385
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1716375400.2684433
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1716375400.2675087
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_uuid.cpython-39-darwin.so first seen with mtime 1715025321.630155
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/fnmatch.py first seen with mtime 1715025240.221731
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/decorators/__init__.py first seen with mtime 1716375400.3452518
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/decimal.py first seen with mtime 1715025240.164745
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/encodings/utf_8.py first seen with mtime 1715025261.952962
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/secrets.py first seen with mtime 1715025240.745084
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/_header_value_parser.py first seen with mtime 1715025262.032194
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/__init__.py first seen with mtime 1716375400.1254
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/constants.py first seen with mtime 1716375400.1258497
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/__init__.py first seen with mtime 1715025262.28035
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/base.py first seen with mtime 1716375400.3025267
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/deletion.py first seen with mtime 1716375400.3030097
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/mail/message.py first seen with mtime 1716375400.2803004
DEBUG 2024-05-22 11:33:21,786 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/version.py first seen with mtime 1716375400.3430395
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/base_events.py first seen with mtime 1715025258.827941
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/warnings.py first seen with mtime 1715025241.102255
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/transports.py first seen with mtime 1715025259.156317
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/forms/renderers.py first seen with mtime 1716375400.311372
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/functions/comparison.py first seen with mtime 1716375400.307458
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/middleware/__init__.py first seen with mtime 1716375400.3269382
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/caches.py first seen with mtime 1716375400.2730293
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/_encoded_words.py first seen with mtime 1715025262.021524
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/termios.cpython-39-darwin.so first seen with mtime 1715025320.988259
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/signals.py first seen with mtime 1716375400.2701967
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/files.py first seen with mtime 1716375400.2733216
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/storage/__init__.py first seen with mtime 1716375400.2778766
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/safestring.py first seen with mtime 1716375400.341725
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/subprocess.py first seen with mtime 1715025259.12348
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/handlers/exception.py first seen with mtime 1716375400.2796829
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/reprlib.py first seen with mtime 1715025240.699239
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_json.cpython-39-darwin.so first seen with mtime 1715025310.840504
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/__init__.py first seen with mtime 1716375400.332446
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/encoding.py first seen with mtime 1716375400.3392713
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/text.py first seen with mtime 1715025262.363774
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/asgiref/current_thread_executor.py first seen with mtime 1716375399.6351473
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/token.py first seen with mtime 1715025241.019129
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/__init__.py first seen with mtime 1716375400.301996
DEBUG 2024-05-22 11:33:21,787 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/constants.py first seen with mtime 1716375400.302678
